Date,Custom dimension 6,Custom dimension 13,Custom dimension 3,Custom dimension 10,Custom dimension 9,Custom dimension 1,Custom dimension 5,Total events
2019-01-13,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,"Al Trautwig,Alan Hahn,Wally Szczerbiak",9
2019-01-13,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,Rebecca Haarlow,4
2019-01-13,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Mudiay: Dotson Missed It Perfectly,Rebecca Haarlow,3
2019-01-13,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Nothing Personal Between Kornet and Embiid,Rebecca Haarlow,4
2019-01-13,"New York Knicks,New York Rangers",2018122718,"Knicks at Bucks 2018-12-27,Rangers vs Blue Jackets 2018-12-27",Feature,Pregame Show,John Cena Surprises Young Fan With Cerebral Palsy,Jill Martin,1
2019-01-14,New York Knicks,2018121423,Knicks at Hornets 2018-12-14,Player Interview,Postgame Show,Hardaway Gives a Shout Out to Ron Baker After Win vs. Hornets,Rebecca Haarlow,3
2019-01-14,New York Knicks,2018121720,Knicks vs Suns 2018-12-17,Feature,Live Game,Kanter Claus & Jill Martin Bring Holiday Cheer to Kids!,Jill Martin,1
2019-01-14,New York Knicks,2019010823,Knicks at Warriors 2019-01-08,Segment,Pregame Show,MSG Network Celebrity Doppelgangers!,"Mike Breen,Rebecca Haarlow,Walt ""Clyde"" Frazier",1
2019-01-14,New York Knicks,2019010902,Knicks at Warriors 2019-01-08,Player Interview,Postgame Show,Knox: It Was Great to Go Up Against Durant,Rebecca Haarlow,1
2019-01-14,New York Knicks,2019011313,Knicks vs 76ers 2019-01-13,Segment,Pregame Show,Knicks Fix: Porzingis Focused On Returning,"Al Trautwig,Alan Hahn",71
2019-01-14,New York Knicks,2019011313,Knicks vs Hawks 2018-12-21,Front Office Interview,Pregame Show,"Mills Talks KP, Plans for Knicks","Al Trautwig,Alan Hahn",4
2019-01-14,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Celebrity Alumni Interview,Live Game,Fizdale's High School Coach Gets VIP Garden Experience,Rebecca Haarlow,1
2019-01-14,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,"Mike Breen,Walt ""Clyde"" Frazier",13
2019-01-14,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Segment,Pregame Show,Knicks Fix: Porzingis Focused On Returning,"Mike Breen,Walt ""Clyde"" Frazier",1
2019-01-14,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Emiid Is Special And Will Keep Getting Better,Rebecca Haarlow,17
2019-01-14,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Knox Drives The Lane,Rebecca Haarlow,1
2019-01-14,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,Rebecca Haarlow,1
2019-01-14,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Knicks Comeback Falls Just Short vs. 76ers: Highlights & Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",10
2019-01-14,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,"Alan Hahn,Wally Szczerbiak",6
2019-01-14,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,Rebecca Haarlow,3
2019-01-14,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Nothing Personal Between Kornet and Embiid,Rebecca Haarlow,4
2019-01-14,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,Alan Hahn,6
2019-01-14,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Emiid Is Special And Will Keep Getting Better,Alan Hahn,19
2019-01-14,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,Alan Hahn,14
2019-01-14,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Knicks Comeback Falls Just Short vs. 76ers: Highlights & Analysis,Alan Hahn,6
2019-01-14,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,Alan Hahn,7
2019-01-14,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,Alan Hahn,10
2019-01-14,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Nothing Personal Between Kornet and Embiid,Alan Hahn,9
2019-01-15,New York Knicks,2018122123,Knicks vs Hawks 2018-12-21,Player Interview,Postgame Show,Hardaway Jr.: We Let the Hawks Do What They Wanted,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019010722,Knicks at Trail Blazers 2019-01-07,Segment,Live Game,Injury Update on Mitchell Robinson,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019010823,Knicks at Warriors 2019-01-08,Segment,Pregame Show,MSG Network Celebrity Doppelgangers!,"Mike Breen,Rebecca Haarlow,Walt ""Clyde"" Frazier",1
2019-01-15,New York Knicks,2019011313,Knicks vs 76ers 2019-01-13,Segment,Pregame Show,Knicks Fix: Porzingis Focused On Returning,"Al Trautwig,Alan Hahn",24
2019-01-15,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Celebrity Alumni Interview,Live Game,Fizdale's High School Coach Gets VIP Garden Experience,Rebecca Haarlow,7
2019-01-15,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Knox Drives The Lane,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,"Mike Breen,Walt ""Clyde"" Frazier",1
2019-01-15,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Segment,Pregame Show,Knicks Fix: Porzingis Focused On Returning,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Celebrity Alumni Interview,Live Game,Fizdale's High School Coach Gets VIP Garden Experience,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,"Alan Hahn,Wally Szczerbiak",1
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,Rebecca Haarlow,4
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Knox Drives The Lane,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Knicks Comeback Falls Just Short vs. 76ers: Highlights & Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",4
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,"Alan Hahn,Wally Szczerbiak",14
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,"Alan Hahn,Wally Szczerbiak",3
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Nothing Personal Between Kornet and Embiid,Rebecca Haarlow,4
2019-01-15,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Segment,Pregame Show,Knicks Fix: Porzingis Focused On Returning,Rebecca Haarlow,1
2019-01-15,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,Alan Hahn,9
2019-01-15,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,Alan Hahn,4
2019-01-15,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Knicks Comeback Falls Just Short vs. 76ers: Highlights & Analysis,Alan Hahn,1
2019-01-15,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,Alan Hahn,7
2019-01-15,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,Alan Hahn,3
2019-01-15,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Nothing Personal Between Kornet and Embiid,Alan Hahn,3
2019-01-16,New York Knicks,2019011313,Knicks vs 76ers 2019-01-13,Segment,Pregame Show,Knicks Fix: Porzingis Focused On Returning,"Al Trautwig,Alan Hahn",10
2019-01-16,New York Knicks,2019011313,Knicks vs Hawks 2018-12-21,Front Office Interview,Pregame Show,"Mills Talks KP, Plans for Knicks","Al Trautwig,Alan Hahn",1
2019-01-16,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Celebrity Alumni Interview,Live Game,Fizdale's High School Coach Gets VIP Garden Experience,Rebecca Haarlow,9
2019-01-16,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Knox Drives The Lane,Rebecca Haarlow,1
2019-01-16,New York Knicks,2019011315,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,Rebecca Haarlow,1
2019-01-16,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,Rebecca Haarlow,3
2019-01-16,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,"Alan Hahn,Wally Szczerbiak",3
2019-01-16,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,Rebecca Haarlow,1
2019-01-16,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,Rebecca Haarlow,1
2019-01-16,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Mudiay: Dotson Missed It Perfectly,Rebecca Haarlow,1
2019-01-16,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Nothing Personal Between Kornet and Embiid,Rebecca Haarlow,6
2019-01-16,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,Alan Hahn,3
2019-01-16,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,Alan Hahn,1
2019-01-16,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Knicks Comeback Falls Just Short vs. 76ers: Highlights & Analysis,Alan Hahn,1
2019-01-16,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,Alan Hahn,3
2019-01-16,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Player Interview,Live Game,Embiid On The Near Comeback By The Knicks,Alan Hahn,1
2019-01-16,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Player Interview,Postgame Show,Nothing Personal Between Kornet and Embiid,Alan Hahn,1
2019-01-16,"New York Knicks,New York Rangers",2019011520,"Knicks at Bucks 2018-12-27,Rangers vs Blue Jackets 2018-12-27",Feature,Pregame Show,John Cena Surprises Young Fan With Cerebral Palsy,"Bill Pidto,Jill Martin",1
2019-01-17,New York Knicks,2018121423,Knicks at Hornets 2018-12-14,Player Interview,Postgame Show,Hardaway Gives a Shout Out to Ron Baker After Win vs. Hornets,Rebecca Haarlow,3
2019-01-17,New York Knicks,2019011313,Knicks vs 76ers 2019-01-13,Segment,Pregame Show,Knicks Fix: Porzingis Focused On Returning,"Al Trautwig,Alan Hahn",13
2019-01-17,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,Rebecca Haarlow,1
2019-01-17,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Knicks Comeback Falls Just Short vs. 76ers: Highlights & Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",1
2019-01-17,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,"Alan Hahn,Wally Szczerbiak",1
2019-01-17,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Coach Interview,Postgame Show,Fizdale On Learning Lessons and Missing Kanter,Alan Hahn,3
2019-01-17,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It With Late Goaltending Call,Alan Hahn,3
2019-01-17,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,Alan Hahn,3
2019-01-17,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Segment,Postgame Show,MSG 150: Taco Night... Denied?!,Alan Hahn,3
2019-01-17,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,Alan Hahn,4
2019-01-17,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlight Clip,Live Game,Highlight: Ntilikina Creative Off The Glass,Alan Hahn,1
2019-01-17,New York Knicks,2019011411,Knicks vs 76ers 2019-01-13,Highlights Analysis,Postgame Show,Wally Wall: Knicks Go Old School With Some Team Ball,Alan Hahn,3
2019-01-17,New York Knicks,2019011715,Knicks at Wizards 2019-01-17,Coach Interview,Pregame Show,Fizdale Wants London Trip To Be A Bonding Experience,Kenny Albert,6
2019-01-17,New York Knicks,2019011716,Knicks at Wizards 2019-01-17,Coach Interview,Pregame Show,Fizdale Wants London Trip To Be A Bonding Experience,"Brendan Brown,Kenny Albert",1
2019-01-17,New York Knicks,2019011716,Knicks at Wizards 2019-01-17,Feature,Pregame Show,Knicks Try To Pronounce London Underground Stations,"Brendan Brown,Kenny Albert",1
2019-01-17,New York Knicks,2019011716,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Back With a Vengeance,"Brendan Brown,Kenny Albert",10
2019-01-17,New York Knicks,2019011716,Knicks at Wizards 2019-01-17,Highlight Clip,Show,Highlight: Trier Gets Three Point Play Off The Steal,"Brendan Brown,Kenny Albert",3
2019-01-17,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Coach Interview,Postgame Show,Fizdale On Learning Lessons and Missing Kanter,Kenny Albert,1
2019-01-17,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It On Late Goaltending Call,Kenny Albert,3
2019-01-17,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It With Late Goaltending Call,Kenny Albert,17
2019-01-17,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Back With a Vengeance,"Brendan Brown,Kenny Albert",1
2019-01-17,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Puts in Big Dunk off the Rebound,"Brendan Brown,Kenny Albert",4
2019-01-17,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Trier Gets Three Point Play Off The Steal,"Brendan Brown,Kenny Albert",1
2019-01-17,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Show,Highlight: Robinson Puts in Big Dunk off the Rebound,"Brendan Brown,Kenny Albert",1
2019-01-17,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It With Late Goaltending Call,"Alan Hahn,Bill Pidto,Swin Cash",1
2019-01-17,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Back With a Vengeance,"Alan Hahn,Bill Pidto,Swin Cash",4
2019-01-17,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Puts in Big Dunk off the Rebound,"Alan Hahn,Bill Pidto,Swin Cash",4
2019-01-17,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Trier Gets Three Point Play Off The Steal,"Alan Hahn,Bill Pidto,Swin Cash",3
2019-01-17,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,"Alan Hahn,Bill Pidto,Swin Cash",10
2019-01-17,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights and Analysis,"Alan Hahn,Bill Pidto,Swin Cash",13
2019-01-17,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Swindow: Robinson Comes Back Strong,"Alan Hahn,Swin Cash",1
2019-01-18,New York Knicks,2019011316,Knicks vs 76ers 2019-01-13,Coach Interview,Postgame Show,Fizdale: Embiid Is Special & Will Keep Getting Better,Rebecca Haarlow,1
2019-01-18,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Coach Interview,Postgame Show,Fizdale On Learning Lessons and Missing Kanter,Alan Hahn,6
2019-01-18,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It On Late Goaltending Call,Alan Hahn,1
2019-01-18,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,Alan Hahn,3
2019-01-18,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Swindow: Robinson Comes Back Strong,Alan Hahn,7
2019-01-18,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Player Interview,Postgame Show,Kornet and Mudiay Discuss Goals of Knicks Season,Alan Hahn,4
2019-01-18,New York Knicks,2019011411,Knicks at Wizards 2019-01-17,Segment,Postgame Show,MSG 150: Taco Night... Denied?!,Alan Hahn,7
2019-01-18,New York Knicks,2019011716,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Back With a Vengeance,"Brendan Brown,Kenny Albert",1
2019-01-18,New York Knicks,2019011716,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Trier Gets Three Point Play Off The Steal,"Brendan Brown,Kenny Albert",1
2019-01-18,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Feature,Live Game,Knicks Put On Kids Basketball Clinic in London,Kenny Albert,9
2019-01-18,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Feature,Pregame Show,Knicks Try To Pronounce London Underground Stations,Kenny Albert,1
2019-01-18,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It On Late Goaltending Call,Kenny Albert,27
2019-01-18,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Puts in Big Dunk off the Rebound,"Brendan Brown,Kenny Albert",6
2019-01-18,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,"Alan Hahn,Bill Pidto,Swin Cash",14
2019-01-18,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Swindow: Robinson Comes Back Strong,"Alan Hahn,Swin Cash",19
2019-01-18,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It On Late Goaltending Call,Alan Hahn,26
2019-01-18,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Back With a Vengeance,Alan Hahn,4
2019-01-18,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Puts in Big Dunk off the Rebound,Alan Hahn,6
2019-01-18,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Trier Gets Three Point Play Off The Steal,Alan Hahn,3
2019-01-18,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Swindow: Robinson Comes Back Strong,Alan Hahn,4
2019-01-18,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Player Interview,Postgame Show,Kornet and Mudiay Discuss Goals of Knicks Season,Alan Hahn,7
2019-01-19,New York Knicks,2019011313,Knicks vs 76ers 2019-01-13,Segment,Pregame Show,Knicks Fix: Porzingis Focused On Returning,"Al Trautwig,Alan Hahn",1
2019-01-19,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It On Late Goaltending Call,Kenny Albert,1
2019-01-19,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,"Alan Hahn,Bill Pidto,Swin Cash",4
2019-01-19,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It On Late Goaltending Call,Alan Hahn,7
2019-01-19,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Back With a Vengeance,Alan Hahn,4
2019-01-19,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Puts in Big Dunk off the Rebound,Alan Hahn,1
2019-01-19,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Trier Gets Three Point Play Off The Steal,Alan Hahn,1
2019-01-19,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,Alan Hahn,4
2019-01-19,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Swindow: Robinson Comes Back Strong,Alan Hahn,4
2019-01-19,New York Knicks,2019011813,Knicks at Wizards 2019-01-17,Player Interview,Postgame Show,Kornet and Mudiay Discuss Goals of Knicks Season,Alan Hahn,3
2019-01-20,New York Knicks,2018120821,Knicks vs Nets 2018-12-08,Celebrity Alumni Interview,Live Game,Alan Shearer Discusses Growth of NBA in Europe,Rebecca Haarlow,1
2019-01-20,New York Knicks,2019011716,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Back With a Vengeance,"Brendan Brown,Kenny Albert",1
2019-01-20,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Knicks Lose It On Late Goaltending Call,Kenny Albert,3
2019-01-20,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Highlight Clip,Live Game,Highlight: Robinson Puts in Big Dunk off the Rebound,"Brendan Brown,Kenny Albert",1
2019-01-20,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,"Alan Hahn,Bill Pidto,Swin Cash",10
2019-01-20,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Swindow: Robinson Comes Back Strong,"Alan Hahn,Swin Cash",1
2019-01-21,New York Knicks,2019011717,Knicks at Wizards 2019-01-17,Feature,Live Game,Knicks Put On Kids Basketball Clinic in London,Kenny Albert,4
2019-01-21,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Highlights Analysis,Postgame Show,Knicks Lose Momentum In Fourth Quarter: Highlights & Analysis,"Alan Hahn,Bill Pidto,Swin Cash",14
2019-01-21,New York Knicks,2019011718,Knicks at Wizards 2019-01-17,Segment,Postgame Show,MSG 150: Taco Night... Denied?!,Bill Pidto,1
2019-01-21,New York Knicks,2019012112,Knicks vs Thunder 2019-01-21,Highlight Clip,Live Game,Highlight: Robinson Throws Down Trier's Perfect Alley-Oop,"Al Trautwig,Alan Hahn",3
2019-01-21,New York Knicks,2019012112,Knicks vs Thunder 2019-01-21,Segment,Pregame Show,Clyde Reflects On Childhood in Honor of MLK Day,"Al Trautwig,Walt ""Clyde"" Frazier",1
2019-01-21,New York Knicks,2019012112,Knicks vs Thunder 2019-01-21,Segment,Pregame Show,Knicks Fix: The Importance of Mitchell Robinson,"Al Trautwig,Alan Hahn",26
2019-01-21,New York Knicks,2019012113,Knicks vs Thunder 2019-01-21,Feature,Live Game,Knicks Visit National Museum of African American History and Culture,Rebecca Haarlow,6
2019-01-21,New York Knicks,2019012113,Knicks vs Thunder 2019-01-21,Highlight Clip,Live Game,Highlight: Robinson Throws Down Trier's Perfect Alley-Oop,"Mike Breen,Walt ""Clyde"" Frazier",4
2019-01-21,New York Knicks,2019012113,Knicks vs Thunder 2019-01-21,Highlight Clip,Live Game,Highlight: Robinson Throws Down Trier's Perfect Alley-Oop,Rebecca Haarlow,1
2019-01-21,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Coach Interview,Postgame Show,Fizdale On Donating Quarters,"Mike Breen,Walt ""Clyde"" Frazier",1
2019-01-21,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Highlight Clip,Live Game,Knicks Fans Chant for Raymond Felton,"Mike Breen,Walt ""Clyde"" Frazier",19
2019-01-21,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Strong Defensive Moments Can't Undo First Quarter: Highlights & Analysis,"Al Trautwig,Alan Hahn,Wally Szczerbiak",6
2019-01-21,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Knicks Bench Picks Up Team For Last Three Quarters,"Mike Breen,Walt ""Clyde"" Frazier",1
2019-01-21,New York Knicks,2019012115,Knicks vs Thunder 2019-01-21,Player Interview,Postgame Show,Westbrook: A Blessing To Be Able To Play on MLK Day,"Mike Breen,Walt ""Clyde"" Frazier",1
2019-01-21,New York Knicks,2019012116,Knicks vs Thunder 2019-01-21,Highlights Analysis,Postgame Show,Wally Wall: Knicks Bench Picks Up Team For Last Three Quarters,"Alan Hahn,Wally Szczerbiak",13
